text,label
Americans and Irish understand each other better than Spaniards and the beaners .. the US and Ireland are the 1st world so they are educated unlike the beaners .,1.0
The non white homelands have so much trash and crime in them that non whites mainly choose to stay away .,1.0
I find it inspiring .,0.0
"Welcome to Stormfront , Eldritch !",0.0
I wish everyone would leave them to their own demise so we can be done with it .,1.0
Welfare .,0.0
I can picture him as that baby monkey on the ' save the rainforest comercial or whatever,1.0
Charlton Heston is rolling over in his grave knowing an ape has been elected to the white house .,1.0
I would say that you should spread this information to your friends and family as well as send this story to other internet sites for starters .,0.0
WeisserSturm-why u want to kick greeks ? u have too much nationalistic minds ? then why u live in USA ?,0.0
And they really are quite a frustrated group .,0.0
The link in my sig lne `` Christian Identity and Identifying the jew '' explains this,1.0
"Its not like they cheered on the attacker or gave him a weapon , or restrained the victim .",0.0
"You are welcome , Ross .",0.0
Yup.,0.0
"My skin color , well its white .",0.0
But no one talks about the real problem .,0.0
They need the white male distracted as much as possible and of course the glorification of the groid ; two birds one stone .,1.0
Free North Carolina : Peterson 's particulars VikingInMe,0.0
But who knows ?,0.0
I stumbled n this by accident Absolute savages and yet you will have all the liberal women saying how great multiculturalism is and we are all the same Le TÃ © lÃ © gramme - France - Montpellier ( 34 ) .,1.0
Likewise.,0.0
I would just like to express how sick and tired I am of bi-racial half-breeds kids at school boasting about their `` unique heritages '' .,1.0
"Dear Farhard-On , ...................... / ´ ¯ / ) .................... , / ¯ .. / ................... / .... / ............. / ´ ¯ / ' ... ' / ´ ¯ ¯ ` · ¸ .......... / ' / ... / .... / ....... / ¨ ¯ \ ........ ( ' ( ... ´ ... ´ .... ¯ ~ / ' ... ' ) ......... \ ................. ' ..... / .......... ' ' ... \ .......... _ . · ´ ............ \ .............. ( .............. \ ............. \ ...",0.0
Because there were already two other threads on it .,0.0
"Unfortunately, she will find it very difficult to make a living as a historian if he does n't bow down and do reverence to the Holahoax religion .",1.0
Every cultured society and all things therein were created by whites .,1.0
Gonna have to do it as soon as I can .,0.0
Then we will see who is afraid to leave thier homes after dark or venture into the wrong ' hood .,1.0
I was so shocked to see all those blacks when i moved to Holland : S,1.0
"Last weekend I was trying to lay some flowers on my grandad 's grave when suddenly , a blood geyser .",0.0
"Thank you for posting this ! this disgusting lie will hopefully one day be addressed and corrected , at that point I would hope the world will see the Jews for what they really are .",1.0
I was wondering if you can give me a link on how to become ordained as a minister over the internet .,0.0
If the White House was a mud hut I might believe it ... however it looks like the exact same architecture as many other European designed/built structures .,0.0
"My kids are grown , I would have to put them in private school if I had some now ,",0.0
"As far as I understand , public school teachers are more restricted than university professors .",0.0
Or so this short film would have you believe !,0.0
While they are in prison the kikes should get the same food the regular prison population gets ...,1.0
You know my track record from the pms I have sent ya .,0.0
Something is up .,0.0
White + Asian DOES NOT make white babies .,1.0
"I've replied to a few posts by guys in the past and got no reply back , so some of us ladies ARE actually trying",0.0
Although we have slight variances in our position here I want to thank all the posters who have kept this thread civil .,0.0
These guys are killing our culture while pretending to want to save it .,1.0
"That sounds promising , and hopefully in time there will be a couple of more days added and the extra hour too .",0.0
I try and avoid shops owned by.or employing non.whites too .,1.0
Sir Thomas Lawrence .,0.0
Apes even have the instinct to basically leave these for dead .,1.0
i live near albany but i could hang out with u if u want we could beat upsome unpure infidels if you would like,1.0
Hell to have a teacher like this .,1.0
Scientists portray neanderthals as whites because they 're politically correct and scientifically incorrect .,0.0
"I just refer to them as primates as through THEIR evolution process they are just a little bit higher on the evolutionary chain which makes them all the more dangerous to whites , than any of their animalistic cousins .",1.0
Cheaper too .,0.0
And the sad thing is the white students at those schools will act like that too .,1.0
Recently blew away an old computer tower .,0.0
Blacks have shown as they are able to survive all year round sitting on their arse waiting for comic relief .,1.0
well im glad to hear there are more youth in our world and lets all hope those mudds and niggs go to h-e-l-l,1.0
"This is a sickening trend , even in countries like mine where there are not many Negroes they do this and all because of the sickening media brainwashing .",1.0
Blacks seem to be hell bent on embarrassing themselves and acting like animals everywhere they go .. this is pretty typical behaviour ..,1.0
R.I.P Elizabeth .,0.0
I bet you can see the Mexic-ants from space with the Google Earth. photo ants on picnic table CYF salt of the earth,1.0
"To all white patriots , watch ENDGAME ALEX JONES , OR ENDGAME from PRISON PLANET , and learn the agenda from the criminals Jewish bankers .",1.0
"I disagree you can never justify race mixing Some of them girls may have been brainwashed by media , also you are condemning their kids and furture generations of kids to a non white future .",1.0
if he 's a coke addict - try to find out where he gets the coke from and rat him out .... you will be a hero and can have your own party while all the nigs are behind bars,1.0
The Brown and Black filth are starting to creep into Orillia and Midland sadly .,1.0
I 'll be at that show AND I 'm a brunette .,0.0
"Contact me , we 'll have a holiday ... - cheers .",0.0
I hope they all starve .,1.0
"About the Chinese , those who remain in their own country are good , those who become illegal immigrants in white nations are bad .",1.0
I prefer male teachers and my girlfriend says she likes female teachers .,0.0
Aragorn,0.0
Whites shoudl clean their own mess !,0.0
I have n't been able to finish watching even one of these videos .,0.0
"They do this with criminals who ought to be in jail , they put tracking bracelets on them and the smart ones cut them off before they rape and rob , the dumb ones do n't care and just leave them on .",0.0
